carrier,weathertype,huboriginsize,origin,destination,distance,weatherspeed,gustsummary,isweekend,isholiday,taxiout,taxiin,scheduledelapsed,arrprevdelay,depvisibility,temperature,month,hour,depdelay
A,Fog,L,PUS,CJU,584.4802298808054,28.93153493164759,0,0,0,28.47185038865737,6.442162974984059,194.0028755500954,-14.01581539273074,10.00675527739322,2.2356606474410095,2,15,9.44
B,Clear,M,GMP,GMP,642.0394143684321,18.709228784531525,0,0,0,23.87243226902392,8.18527291068121,98.55756835005788,9.162533273833269,13.02787097650928,4.957008859516925,11,16,5.2
E,Clear,M,PUS,ICN,588.3482649917379,11.63219008236356,0,0,0,22.151223884686523,15.553612575718809,87.14587780856642,6.67192731103024,1.7495389338459473,4.4865303750280825,12,15,-3.7
B,Fog,S,TAE,PUS,667.8661549884844,22.87075843455356,0,0,0,24.855590366040147,6.295847143757507,110.20700022378816,23.41959189768916,7.474747245944835,24.495053087413076,6,11,-0.36
C,Clear,M,ICN,CJU,506.4266557684846,14.814838602648448,1,0,0,21.50344413342504,8.333726415687531,70.23667294154659,-11.30863446284988,7.026655247813803,25.366015535814206,11,21,-18.94
A,Fog,M,GMP,ICN,739.5403612503349,13.226786663657895,0,0,0,24.42583178971959,16.392128044835594,71.71749860042846,2.5921247535533123,9.041865899739102,29.729501699541384,6,17,10.72
C,Rain,M,GMP,PUS,451.12336800529386,23.238425879848396,0,0,0,13.137960291543994,5.636618320422728,75.6691024696082,11.56967025603196,7.580357818778257,19.817544293992217,7,19,2.58
D,Rain,M,PUS,TAE,901.5075312565843,17.6736819295414,0,0,0,17.179339915842238,1.0,60.92147633284282,-3.22122412262073,12.710386559214674,10.434072380674976,11,21,12.94
A,Clear,M,TAE,CJU,870.6132225074734,16.248772235323464,1,1,0,10.367523820195055,6.110500569693442,117.931489845899,3.184257936615071,8.190548140207664,28.13427056324032,8,8,-7.66
E,Clear,M,TAE,GMP,601.829964556899,26.332908887310985,0,0,0,5.696241526391609,6.33971551003183,87.02111261597517,-5.198366460582879,8.095468495683992,16.85534508662183,5,22,6.66
B,Clear,L,PUS,CJU,314.71757706550005,19.10504788209095,0,0,0,14.793587430862525,8.337085680106183,186.7690086287105,0.4785958363355307,9.210463253517371,11.42376321361422,2,9,-4.35
B,Rain,M,ICN,PUS,519.6485432630617,24.54307738621031,0,1,0,13.035424546525752,2.457160063591216,111.2121882487549,16.115016269024757,8.647907705335449,36.92362890472543,4,8,8.18
C,Clear,S,TAE,TAE,830.1291005923646,17.811302958077043,1,1,0,20.64162405323741,4.3433825106399295,101.33977474228644,-2.0624534270594,8.838773214545316,8.625010119190309,10,8,-1.25
C,Fog,M,CJU,CJU,1062.6687754664244,8.153476697658194,0,0,0,22.37416767269308,8.74527585591702,152.74776284232556,-27.662101260278117,8.820831618431379,-2.6177964438649477,12,10,8.91
E,Clear,L,ICN,PUS,312.97295968969075,15.94093756455097,1,0,0,16.209422912606378,8.293329547303875,84.71907557775472,-4.362915047603637,4.640018856597954,10.317293194701692,7,15,5.14
B,Snow,S,GMP,CJU,561.1252930061493,14.04041735834505,1,0,0,21.542377826404028,8.75049433694127,102.48766481059904,20.82401435727572,6.010758182280034,9.860947044714884,10,9,-7.93
E,Rain,M,ICN,ICN,524.4794630231341,18.099170517938777,0,0,0,20.76377602878187,8.647373396493114,78.3612098737634,-0.523951962106107,11.17701931168409,24.81847036933518,5,13,0.75
E,Rain,S,TAE,CJU,447.9237017890269,21.154887025323134,0,0,0,20.291276522927145,6.835906472376939,99.844591714174,12.859649201633164,8.153738897943558,11.352214302363212,6,9,17.67
C,Clear,L,TAE,ICN,282.81402228277267,15.747919117137736,1,0,0,20.138995574949444,9.108995792741574,159.9302764237581,1.387613391169479,6.482670844342226,26.81730821992425,3,21,-15.42
A,Snow,L,CJU,PUS,609.235663613729,24.66913884126011,0,1,0,15.424386592367847,13.130423666219995,135.26438617650987,9.065656706750593,2.1850006147774765,-8.141226827867092,9,17,14.71
E,Clear,M,CJU,TAE,644.9092936608419,30.44900062602307,0,0,0,20.818845606063928,12.968732960592508,104.0350090903594,0.1344603234110038,9.268070418982203,10.49369745127691,12,22,-5.93
B,Clear,L,TAE,CJU,548.6680493172262,26.520476262800894,0,0,0,20.758225810655112,14.342079373294634,173.661977271613,21.007023566484275,9.18920770532836,6.6283869411290155,2,16,13.14
D,Clear,L,GMP,PUS,889.2255528573445,19.524289978807992,0,0,0,19.258817738055512,6.868483133198301,133.05774647638333,-26.37412169962368,7.990285504629297,24.147762785093576,2,11,21.7
D,Fog,M,GMP,CJU,554.752186593776,18.600376114409055,0,1,0,22.082246168514324,4.39605127234702,136.5097919401531,-29.180845741850668,12.211420314675545,16.175818915064596,4,22,0.48
C,Clear,M,TAE,CJU,1112.9994898785378,28.70819476469049,0,0,0,18.690795008806088,9.419063400360688,139.95026927617872,-22.756571367581152,8.473762981044935,9.381752395046242,1,19,4.56
A,Fog,M,ICN,ICN,651.7024965924234,29.100172018528937,0,1,0,22.14527762863032,7.215370037472608,39.41976370837004,-3.6970771216690177,6.979414099937842,,9,18,19.37
C,Rain,M,ICN,GMP,638.8535308244097,10.101694946829692,0,0,0,18.515208666571525,10.764654271974242,101.8404914428853,8.767090260136259,6.847437220994257,22.39294166308629,2,18,-5.53
C,Fog,L,ICN,ICN,651.5070853098065,20.673898566519725,0,0,0,29.67262557161407,10.256396416925575,96.3950637329641,10.320690252478174,9.436350834560606,22.160483416898803,11,11,27.8
A,Storm,M,GMP,ICN,610.6833600521809,9.02219365972412,0,0,0,13.08134064367407,3.562269402606928,93.53557584889674,12.236668029253092,5.690057138483231,2.5995906367691495,5,12,25.59
C,Storm,L,PUS,CJU,701.6240754728544,25.879075247715864,0,0,0,12.898539425648233,10.21929952122337,127.04556376379178,-11.965517878103949,7.341206892117406,6.755880793918425,1,23,20.19
D,Clear,M,ICN,ICN,360.15803116523693,17.176074113691215,0,0,0,16.410460035223874,6.375285910294151,206.85192630674297,-3.70937955370755,9.05845485304394,16.812009708041074,1,17,3.94
B,Clear,M,TAE,TAE,421.2457057640615,10.353934264623014,1,0,0,19.946713701718743,5.777178595850713,80.01740768513172,12.091257054012468,4.677282993313388,-12.880863224910224,7,9,-9.42
A,Fog,M,PUS,GMP,579.6414225355542,19.803261745358512,0,0,0,16.17085267015916,6.699625112824961,134.3562949952518,5.04873323516729,10.062056624281276,7.5788778753895745,8,15,13.62
E,Clear,M,GMP,GMP,446.6279376907618,5.309449133444742,0,0,0,14.822256034675837,9.160153476130088,113.32456398796346,-6.099549470978491,9.742283260033716,3.6734859692087816,4,8,-28.18
A,Clear,S,CJU,TAE,420.3685281351985,9.535058744947277,0,0,0,20.55548134773044,13.316038802724757,126.8426810892415,-8.596107798362885,10.334012049836703,21.25155635109743,6,22,-38.32
B,Clear,L,CJU,TAE,543.6070147881641,9.75794826601668,0,0,0,25.50495268919611,14.283227324194527,142.76655846730043,-0.5667099343695212,11.763308854683466,23.058220501319095,2,15,-12.65
A,Clear,S,PUS,CJU,526.974058980977,12.454766941797496,1,0,0,19.016899651487066,5.061236578179015,112.6506886823752,0.0844356576375306,3.093737591872349,19.6692184187632,4,17,-2.63
D,Rain,M,GMP,ICN,549.5595386608152,18.85797099344221,0,1,0,16.088311218502753,3.837980797850864,137.38737992130868,23.004372732317595,10.216988010254749,37.068573164025466,6,16,3.44
E,Snow,M,GMP,TAE,635.9487523608038,25.839515174931385,0,0,0,24.94354874066343,13.723801741767025,51.03880720788604,1.695667201986499,8.725524800660018,4.005723660353867,6,15,16.67
A,Clear,M,PUS,CJU,479.2203637576215,11.12940761509493,0,0,0,25.802276263526625,9.164995980233073,98.34375030776208,10.297507442142557,7.628650210216548,6.891394829411085,4,6,0.65
C,Clear,S,ICN,PUS,1030.2537690900472,25.263333436024222,0,1,0,15.5891998530473,5.481194559276874,135.45439545489455,5.106275803827995,4.461716296860676,13.836920797094184,11,9,-0.19
A,Clear,S,GMP,ICN,283.1299302957973,21.53312912429578,1,0,0,13.196052761874371,7.666512152275102,84.68778200253178,-0.6573269804159101,9.687261332910268,37.671737013628416,12,19,-6.57
C,Rain,M,CJU,CJU,753.1820557223633,14.32890281642364,1,0,0,23.16717913161136,3.1809911762023058,136.8055160065147,1.4116797869525204,7.281092416257433,15.89810054819354,10,5,3.16
B,Clear,S,PUS,ICN,636.3318310870944,19.904149786344774,0,0,0,26.321496565629847,12.070716766676874,70.87456525172202,17.251779579880417,13.228000818381274,31.75412177546751,9,18,1.8
D,Fog,L,GMP,GMP,539.6565264485702,21.844892287732797,0,0,0,10.700388092228764,10.38692829077688,144.29762035080302,7.257216076927694,10.10967020329962,16.790012599940724,8,9,-2.68
C,Clear,M,ICN,ICN,730.9382380246564,24.09207391046399,0,0,0,12.985873955818452,7.608533485390709,111.68232038896444,-1.529614159081316,5.247527053602828,10.23618970616472,2,22,2.54
B,Fog,S,GMP,GMP,510.9835866740554,18.27075289887634,0,0,0,13.213464820910335,11.069113795483576,134.75032227541686,3.815653836382836,3.5034476202719573,24.28396821456805,3,5,22.36
B,Clear,S,ICN,ICN,415.0220386219389,11.137577621895662,0,0,1,16.210783632798424,11.454465776996804,81.55518082689937,-20.297072381352297,8.714077451447292,16.128629688148163,7,7,-34.15
B,Fog,S,PUS,CJU,553.7620121304793,32.63325987236363,0,0,0,13.308392102063898,7.083055863293231,128.95244228418187,-6.370524060923816,10.820707780998102,-3.329017884367872,6,13,-2.17
C,Clear,S,CJU,PUS,846.4834524509436,25.486002390792702,1,0,0,19.54166128132086,10.30112244836137,110.58795609016586,-20.006543360991653,6.461018213621411,4.923679681008339,5,21,1.56
A,Snow,M,ICN,GMP,566.5426610092915,19.570715761813133,0,0,0,28.10069154113703,7.095953312440861,148.6874989886917,17.642405384550692,5.216712281124133,18.063319740727213,2,9,18.74
D,Clear,S,ICN,GMP,494.96333554409296,37.308858893507065,0,0,0,11.874263823825132,5.9959626922048965,74.20202021432189,23.69422362883019,6.188395028244242,2.5411496857389904,5,10,16.21
A,Clear,M,CJU,TAE,595.4600001463957,16.880636029942714,0,0,0,28.450449202853537,10.241769471292889,35.0,15.326793670706808,3.980814651906448,8.601912768604562,7,22,1.45
E,Clear,L,TAE,TAE,593.5683209563447,35.13613710998106,0,0,0,24.52742639717863,3.948165257841151,125.08139489363931,-1.661464439848454,9.075402835293897,10.60421603724249,7,18,34.08
B,Fog,L,CJU,PUS,598.2699642807262,24.281783283996173,0,1,0,21.73387010476336,8.96203175489492,95.4139743920262,4.409692756767374,9.89247085561464,13.609340918496684,11,10,25.48
C,Fog,S,ICN,PUS,726.2449366412512,14.113641278330064,0,1,0,20.10953270213554,6.028538547883013,67.62928853599412,-2.0997890847337244,5.86704098756111,5.235955274282684,11,11,-2.73
D,Clear,M,GMP,TAE,403.3431898522618,21.39482094072379,0,0,0,22.491466347630173,4.667156264798475,107.07829893776484,-11.877578075569453,8.691054651016746,-1.0893923726050705,10,10,-13.53
D,Storm,S,CJU,CJU,541.9764290457098,21.694666188663135,1,0,0,24.435265952966144,8.429147750927266,146.62746096739437,-35.24613936976566,6.637929351760272,-3.6672354563868543,3,20,-3.21
B,Rain,L,CJU,GMP,763.7564499094889,17.34720258093945,0,1,0,23.479671426891123,7.004642872255847,80.64498873838787,-37.082607722348925,9.012824539548578,9.867002367774711,10,7,11.25
D,Storm,S,TAE,GMP,441.2675826956852,23.27546154911264,0,0,0,25.307627810569127,12.598844397718375,129.6446173404963,11.374030125915558,2.44443059215791,6.1285195781935125,7,9,27.21
B,Fog,L,PUS,TAE,616.497344702552,16.29553031033459,1,0,0,17.30843018651025,3.738135625298204,127.73503540674668,16.980059159514756,7.884923080603534,26.360120879346308,8,11,18.99
E,Clear,M,CJU,TAE,781.3203570112585,6.950997097657634,0,0,0,26.772951418448223,8.569402214053932,99.42219850140108,-5.864619612839848,5.808058659751007,12.987229658783482,8,7,-9.88
A,Rain,M,GMP,PUS,534.7618107117851,31.751914426085037,0,0,0,17.504976131869498,7.599124417390727,139.76721338448655,-3.924637910642076,4.297522677159457,17.671192060117814,6,22,16.69
D,Rain,S,PUS,GMP,852.9328204362265,13.201114812938142,1,0,0,28.253004526683267,8.897519914979942,117.22710295986258,23.786186947627392,7.72821983032286,17.960076663879644,4,15,11.95
A,Clear,S,CJU,GMP,769.6454161018443,13.354674481149573,0,0,0,15.578265617251311,8.512452111418826,145.26417984789228,-11.837512686835897,9.718264119346436,5.701176576026335,2,23,3.47
B,Fog,L,CJU,ICN,471.8754664585449,22.18679313724395,1,0,0,23.959250819329487,10.191443028128434,156.4550291025591,-9.013032294883244,10.151186629918472,21.92027311867017,7,10,-4.12
E,Rain,M,ICN,GMP,585.2395158967528,19.850043671137065,0,1,0,22.02589949708103,9.363237333353227,104.35138115378336,4.698375694660236,7.924295931733242,28.992891119054537,7,19,9.91
B,Fog,L,ICN,GMP,717.7073395275177,19.332151359002896,0,0,0,22.75923489142973,5.94741407137989,124.90163012374744,29.55083867779837,6.616373978545815,33.55629372453469,9,16,28.31
E,Rain,M,PUS,TAE,526.9349859596216,19.635585487998657,0,0,0,3.296120784132544,5.217201346576802,92.99769822567592,11.644817220937398,7.14289908818452,12.537175674349138,5,7,0.84
E,Clear,L,ICN,GMP,642.2980456381038,6.174778469489932,0,0,1,19.530627400118643,5.517497744809203,110.28571450377376,25.520529289297947,4.448951471074686,18.1489714408047,12,11,7.36
D,Rain,S,ICN,TAE,894.6885886148932,11.67709067541117,0,0,0,22.07101743408378,10.541793419192684,100.47084779016762,5.183078427330262,8.620903195213316,32.738481509377095,6,7,-3.58
A,Rain,S,PUS,CJU,742.0197820413968,1.9386778927186417,0,0,0,23.795283337198157,6.86231497264827,133.3956583906462,9.936928369759796,4.324174978236504,26.747770396570154,2,10,3.38
D,Snow,M,PUS,GMP,694.6485245587959,15.107096331566902,0,0,0,25.96110489872419,12.13162237553809,105.80912080872515,-37.92271902044536,10.002877065236266,18.173700045115744,12,11,18.64
B,Clear,M,TAE,TAE,1042.063480594192,21.928318752422545,0,1,0,25.55637385031531,7.860811601361259,130.83204860101827,-5.48960919629711,6.073196999375606,13.535317621267003,11,21,11.48
E,Clear,L,ICN,GMP,563.4112328302716,9.936187414153856,0,0,0,19.414941265917903,9.111796759697834,96.22878531284115,-14.527543902380623,6.713618497550695,20.81749990212537,7,22,-5.48
B,Clear,L,CJU,GMP,605.7826738272403,26.279896096584142,0,0,1,27.87837519085484,9.968238193360248,69.19225824365658,-1.9801190428230804,9.87159227776713,2.939528069630303,5,16,-4.22
B,Rain,L,TAE,GMP,788.1379807202494,28.84499853123734,0,0,1,9.224926028523726,8.414956016138534,71.50789537294858,-11.684376439628515,7.428071664849778,1.5330365896514522,1,19,25.98
B,Fog,S,CJU,CJU,457.6926052793428,16.312676934007637,0,0,0,9.91178183463383,5.804259241762566,126.0089595961236,13.420878008063085,6.323902801272547,20.741298362036037,7,17,-10.0
A,Clear,L,ICN,GMP,872.84990260246,28.428146676678445,0,0,0,,4.153952653982976,100.13666190729884,5.621303026487091,8.389312302701521,13.653721463567663,10,15,-1.32
A,Clear,S,TAE,CJU,589.3149094594173,28.007443072221395,0,0,0,19.707640092338757,6.10668831747021,124.77583330071666,-21.01186361668236,9.058497282465645,22.937150198053217,12,23,-34.23
A,Rain,M,ICN,CJU,960.4032481568748,33.374980753508815,1,1,0,,9.636445357154114,90.12041386549924,-13.044333877001874,8.139068888978132,20.80550947488088,7,15,26.67
D,Rain,L,TAE,TAE,455.2109639952121,25.6923522419158,1,0,0,19.367011233040976,2.4225424960488686,105.62114168221532,-14.389356394272257,9.770911973404475,14.16827592560672,2,11,15.51
B,Clear,S,CJU,CJU,393.24464091160354,18.930266205266776,0,0,0,16.558298730230295,7.66451414420585,109.53067140170532,-22.57922786238648,5.694192733517917,32.39980815790981,2,16,-12.16
A,Rain,M,PUS,ICN,390.10214854642976,19.22485310812074,0,0,0,26.638417095837173,8.061657555280004,158.44226929365522,-21.663894777249215,7.767073195882879,15.786896131412588,2,10,-2.25
B,Clear,S,TAE,ICN,505.00801181100815,25.359433422508452,0,1,0,12.03964898496842,9.02618709694011,79.34686607959523,-9.73120887729175,6.904638234603105,20.683828156369067,6,8,-19.26
A,Clear,S,ICN,ICN,527.7767128217321,19.179436442404977,0,1,0,25.64891206671527,10.659483780134282,83.88265630541434,10.446323300915177,7.772087847660384,-1.3479554068154518,10,9,-2.16
A,Fog,M,TAE,CJU,479.9043026365079,21.94525634744396,0,0,0,27.31152621347804,8.514300985065242,90.09481111602196,14.510700885961851,8.14422427483457,15.074191382873837,10,14,12.38
A,Rain,M,TAE,TAE,652.9804576055019,28.692900313985028,1,0,0,21.73223188751238,9.778490804823456,88.86983751385212,2.1702593815481235,5.774343031689638,-1.6805918995160098,11,13,18.44
C,Clear,S,TAE,TAE,780.917311423374,22.48875766940504,1,0,0,29.177013222362913,11.394834777805226,113.32272218353198,-0.0081670427018048,9.837133469509672,,4,6,16.32
A,Clear,S,GMP,TAE,634.5892379018095,21.79963518146268,0,0,0,29.915754118139713,2.9805690536157643,96.05983855731942,-8.68756230080572,9.737174864912268,7.091787236415831,8,16,10.9
C,Clear,L,TAE,PUS,545.6884702157456,7.943925327543249,0,1,0,15.41475906718979,8.972160724907393,131.17943516975916,-17.94259708198349,8.034049546765555,18.736286238994794,3,9,-28.14
C,Rain,M,CJU,CJU,340.8114444549524,16.716169044214283,0,0,1,15.883298118508083,12.161038105361676,140.46915083035563,-6.745721978652552,8.878177630588837,17.493738751076332,4,16,2.77
B,Storm,L,ICN,TAE,589.551734075117,12.80942122000067,1,0,0,27.83526208017748,10.75720804079183,89.5859250879399,16.571161471231697,5.173282483039801,5.1030230899634486,10,23,19.94
D,Clear,M,TAE,GMP,581.2543756638587,18.6093831865629,0,0,0,11.679859658840552,8.009880060540162,158.77484340796605,18.622343946038736,10.860180917531892,15.580814117496296,8,14,-3.86
D,Fog,M,PUS,TAE,624.9178139753732,16.686669417877667,0,0,0,15.614041968464216,12.247314545926512,187.37395414084432,8.740715762567007,10.798140833221783,14.337543320697312,8,7,1.77
E,Snow,M,ICN,TAE,526.2776182866115,19.291478208959553,0,0,0,5.564214895692383,5.600481227056065,72.89784244841705,15.930928048200732,4.475610244957451,31.198350177076428,10,9,11.12
C,Fog,M,TAE,GMP,263.55836495841214,19.379864013212853,0,0,0,5.329673909387831,10.574990199597751,78.71400244503067,-11.133013058188205,3.8736116291941154,16.728110675906557,6,20,-3.76
A,Clear,L,TAE,PUS,606.7146330347186,13.88944573077844,0,0,0,18.046301856265952,3.4738116447845155,83.40906143880883,-14.340833980867512,7.468649650936212,15.885329038316325,2,10,19.49
D,Rain,S,PUS,PUS,945.058187801811,13.349055934916368,0,0,0,16.70810644315767,8.092016273467038,94.348551565134,-9.016390160576346,14.546429613630735,-0.7029078597531986,6,15,0.54
D,Fog,M,CJU,GMP,556.8868766776703,22.73987428554436,0,0,0,11.21356060030404,10.266636756726074,126.89866579217514,1.6387352242009905,7.101777470428947,-0.7343083444497343,3,16,-0.1
D,Snow,M,CJU,ICN,573.0994765663281,22.812863173721613,1,1,0,19.77772585812579,11.042662977567623,112.71153121307528,-2.2348436398306037,5.27791074037447,13.818391803980516,1,5,4.93
A,Clear,M,PUS,ICN,828.4077271537792,38.95349239225001,0,1,0,18.453641027284885,5.876501390684745,152.25899437951307,-22.849031097116914,8.314824619588336,3.4080594058700022,2,18,-0.57
E,Rain,M,GMP,GMP,521.6984285017509,25.890806481201228,0,1,0,10.56590574454172,5.2819961965730595,116.40500847859448,10.794456143085656,4.289008296032875,24.06552104217516,11,23,37.72
A,Rain,M,ICN,TAE,771.0537261217107,22.406038937584267,0,0,0,22.3372503513024,12.102597259451713,103.1875451242628,14.445120437738682,8.379119757993715,15.013964799998831,5,23,-10.11
E,Clear,M,ICN,CJU,492.58991939999106,9.522488707256263,1,0,0,24.502764679138032,7.738383755317979,121.03448746527278,6.614901510122248,6.765450624453781,-1.7056319546725511,1,6,-0.61
B,Rain,S,PUS,PUS,509.363743148225,6.3200028207098065,0,0,0,25.2186730670081,9.973062911803945,141.04280849908685,3.9191107358140544,10.492610353114124,20.47641946820456,9,15,-11.08
D,Clear,L,CJU,GMP,984.2779798964434,14.708456557502728,0,0,0,16.21287259011426,9.733920973123544,126.30050428488664,-7.8770030135747025,1.5012615771743183,-2.712669067380101,8,16,5.38
A,Snow,S,GMP,TAE,586.9079474505454,29.84767084682156,1,0,0,17.15606693480841,5.64677033838693,168.17540465932046,-0.8389330752888721,11.05565429183849,5.033788414346167,6,18,-16.78
A,Storm,L,CJU,TAE,824.1563168279973,7.672044447616895,0,1,0,21.04446276484147,1.9003229754998117,140.74692223735872,18.548198749214148,7.300127499615334,14.02745775043459,12,22,26.13
D,Snow,L,GMP,TAE,343.70130366929936,23.720964048245296,0,1,0,14.37950619701104,1.0,107.70569179439651,-33.98557288613,9.255140979244835,12.152215662438508,10,23,-15.41
A,Clear,L,TAE,CJU,518.1508309878783,11.826543867681549,0,0,0,30.45478485895563,11.007896845550544,101.24972802974358,25.81543033510599,12.406655002109328,7.013127411797896,4,14,3.81
A,Clear,S,ICN,ICN,754.7354923862703,27.39799690670262,0,0,0,22.002170755749983,13.514930252196072,119.01782745943144,3.1443032522520085,10.016044044881786,32.53090595711944,9,23,-24.49
E,Rain,L,GMP,PUS,957.3198268998924,0.0,0,0,0,16.9927024546146,13.442937158333809,147.40620996838058,14.616876274636898,7.700021390949431,-5.130213840637855,5,7,23.23
C,Clear,M,GMP,TAE,1001.9720877752922,20.13678534454061,0,0,0,22.56669025980478,6.981367385365032,89.02695328336213,-5.71757598090302,11.264137622435284,16.857393903274446,3,7,8.25
D,Clear,M,TAE,PUS,1121.8135437395244,24.972917078646528,0,0,0,19.068014923312855,6.2280319834076305,128.41391703820432,12.743718759080576,9.190238268692507,-2.597260528900213,3,14,38.25
E,Clear,L,GMP,GMP,843.106358276595,13.145161090330578,0,0,0,22.74204265055521,4.081254400052898,68.81992789925371,13.151858287181955,10.317563046110164,28.918434749765627,1,9,20.81
B,Clear,M,ICN,CJU,821.6636276163755,12.20816148127129,0,1,0,16.21849867502488,6.84975330990137,111.32038560561728,-5.873699121314964,12.066583549328673,22.656643225284732,10,18,-26.16
C,Clear,S,PUS,ICN,506.031984194508,25.85129358734123,0,0,0,19.914620561892768,6.637979879167805,116.96979412987028,17.892561359447576,6.873074758694,17.520657856132605,4,6,-10.74
E,Clear,M,GMP,PUS,729.1173875316456,24.4563338147623,0,1,0,21.399943412270897,1.0,85.46552680804228,16.58873825590375,9.87465647324584,22.798617851654875,5,11,-2.53
A,Storm,M,PUS,CJU,980.5093264756966,19.445827317599367,0,0,0,18.977727722262333,14.15663722917266,161.65257177976432,5.092385034697483,7.147018385695458,9.56664466814338,3,5,8.97
B,Clear,L,PUS,PUS,693.9737419750046,11.24079864833662,0,0,0,13.919455405997915,7.62136357971726,118.05942081603764,19.14209638841204,5.315198235284016,25.462245430412743,10,5,10.87
A,Clear,S,PUS,ICN,736.6130418449134,4.997768965471498,0,0,0,11.40569066524868,14.390206997457826,133.62019295866023,-2.287499725323809,7.509005128108695,25.78169924225732,10,20,-22.17
E,Clear,M,TAE,GMP,814.7045262408784,17.867446055679665,0,1,0,25.68029513115562,4.386454686514768,148.43838383189933,5.8920981587771175,9.663334198486064,7.469533152193744,4,18,-8.16
A,Storm,S,PUS,CJU,722.1535182871696,10.623860992594723,1,0,0,21.81281733612214,6.077591842048958,107.62540968710232,-17.043595554724163,10.466805531496538,3.206468733835006,4,23,3.44
E,Storm,M,ICN,TAE,633.6298752897925,21.146300105481643,0,0,0,15.343394035729988,6.913794984791153,168.07758253082812,12.460478368916764,5.524572266749878,-3.176282460920591,11,23,-8.32
A,Rain,L,ICN,GMP,421.2532743777333,31.979429833805973,0,0,0,21.34602077249036,8.842746106602837,95.62971493530216,14.439529199476164,10.514351009201771,17.291646073707632,6,18,-10.03
D,Clear,S,CJU,ICN,871.7166022411492,27.480524474472524,0,0,0,20.097483925287207,11.803592348673464,117.86221466107838,17.789254759935563,8.143369365688606,29.86021950840714,9,23,-6.17
D,Clear,L,GMP,TAE,757.7227269061567,15.39203935687418,0,0,0,26.928077335076164,6.952168107992801,128.7447902243397,13.90887932200696,8.53776733254896,-15.0,4,20,-5.84
A,Clear,M,CJU,ICN,660.8056206064462,16.841036715926197,1,1,0,4.226044093006946,12.445397786363335,124.07151624791264,-21.419285528197545,12.51610070307219,10.5076717293414,8,13,-13.9
A,Snow,L,TAE,CJU,517.272786128538,15.721759728734362,0,1,0,17.737627321477046,11.458601925871552,73.01326782666986,-15.692008056469469,11.781027721015352,3.193130355987529,6,23,-7.0
B,Rain,M,TAE,TAE,657.8980644817395,18.692843987285027,0,0,0,21.42339232852479,3.2384794977489797,176.94258980731598,33.61714981447068,11.80318773951873,27.29389607612762,7,9,26.04
B,Fog,M,ICN,TAE,597.8946290425685,22.25134405838052,0,0,0,19.519830950061404,5.314868620433268,101.4049690817762,-27.90269346243459,7.158935433485745,0.708478324345146,2,9,-0.1
A,Rain,M,TAE,PUS,516.2545629704954,17.14497829059144,0,0,0,26.653290301387212,6.944448163606636,129.35191792627754,14.427897257687537,7.067024696866077,11.428507760236087,9,12,-16.67
E,Fog,S,PUS,TAE,526.9211606127085,16.516193775175935,0,0,0,23.275658588485552,6.465230433955041,123.69286148714578,-22.296719812949497,9.562449470003662,-6.9512215228072485,5,5,-3.33
B,Rain,L,TAE,CJU,1168.9800045006027,10.076245649248902,0,1,0,27.074607398896127,7.14173902344194,162.8980970681607,12.82663206567761,7.516456057475038,36.82447604551223,11,10,30.51
D,Rain,S,PUS,CJU,754.6240462467778,21.22253935668471,0,0,0,21.52405179392083,13.386310700176043,98.65648899444032,15.060390383942677,7.746869500346555,23.443919435478215,5,7,5.88
C,Clear,L,ICN,GMP,769.6449971874456,22.11103953045445,0,0,0,16.778358816950362,3.1574790037325915,103.74880696941456,-2.3535911736271524,7.325350812843974,31.996903468295592,4,20,13.82
B,Snow,S,CJU,PUS,798.8808199086563,12.46961314304752,0,1,0,17.826984057914082,5.445814944314311,113.03575777102154,23.595883284063852,9.731611177587263,20.965510599270917,2,14,13.67
C,Clear,M,ICN,ICN,859.4471611705048,20.471907950022924,1,0,0,17.91467514261023,9.686447008332795,99.994507054153,19.4578059008356,7.169894363368978,15.754971366017308,9,16,4.11
E,Clear,M,CJU,CJU,953.1739223906204,18.61141624907468,0,1,0,24.29114162232069,7.463431342466071,94.15039850402611,11.826562714504554,4.411260778033447,8.44576555642269,1,10,25.35
B,Clear,M,ICN,GMP,760.2359489091627,11.694606176059176,0,0,0,22.2034140318425,4.010303112290872,136.05777492021505,-9.829526091025256,6.1315002849134945,14.46659421418759,1,5,-6.83
B,Rain,S,ICN,CJU,491.7249711962832,26.278287001900235,1,0,0,23.256789768950004,5.128784214924729,111.91678799745738,-5.043907579447929,11.808232561579048,38.0,11,23,3.54
C,Rain,L,CJU,PUS,673.6222741897092,19.95009226092872,1,0,0,14.104401750689131,7.815738071532413,104.73495296536969,9.671817738628436,9.719985621418571,11.533691971958753,8,19,4.76
C,Clear,L,PUS,CJU,556.4389551969972,18.2763282094782,1,0,0,24.565446256805316,6.709697800880531,120.7628823932256,19.477108756279524,5.394131621499179,11.451876366803948,9,16,17.43
B,Clear,S,GMP,GMP,624.4232974832045,31.657664905315865,0,1,1,16.82261741142275,5.499253594197159,100.60528344518043,16.034546016994746,4.983084936526385,25.618047415209915,2,12,19.06
D,Clear,L,GMP,ICN,490.80118206696,16.800740531659695,0,0,0,11.21380121222182,3.1563172334033966,156.54513322517283,-17.0135591246796,10.08875446348454,13.352325097910663,12,12,-20.29
