datetime,energy,temperature,humidity,is_weekend,is_holiday
2022-10-14 17:00:00,241.33,7.81,49.45,0,0
2022-10-14 18:00:00,230.98,8.17,56.21,0,0
2022-10-14 19:00:00,224.24,5.39,46.15,0,0
2022-10-14 20:00:00,221.48,7.97,59.36,0,0
2022-10-14 21:00:00,207.48,3.76,50.09,0,0
2022-10-14 22:00:00,201.44,5.6,63.35,0,0
2022-10-14 23:00:00,216.52,6.98,61.27,0,0
2022-10-15 00:00:00,180.92,3.29,57.09,1,0
2022-10-15 01:00:00,185.38,3.53,46.71,1,0
2022-10-15 02:00:00,196.55,6.12,51.24,1,0
2022-10-15 03:00:00,213.78,5.26,49.89,1,0
2022-10-15 04:00:00,193.33,1.05,50.5,1,0
2022-10-15 05:00:00,206.16,-3.24,62.23,1,0
2022-10-15 06:00:00,213.52,2.8,53.57,1,0
2022-10-15 07:00:00,218.07,-2.97,51.03,1,0
2022-10-15 08:00:00,227.59,0.35,50.57,1,0
2022-10-15 09:00:00,232.6,0.71,51.64,1,0
2022-10-15 10:00:00,244.05,1.62,56.95,1,0
2022-10-15 11:00:00,243.74,5.79,46.14,1,0
2022-10-15 12:00:00,257.91,6.45,54.76,1,0
2022-10-15 13:00:00,251.67,4.86,56.37,1,0
2022-10-15 14:00:00,251.3,5.24,45.56,1,0
2022-10-15 15:00:00,242.63,5.31,47.14,1,0
2022-10-15 16:00:00,229.82,-4.15,53.98,1,0
2022-10-15 17:00:00,232.34,3.38,61.41,1,0
2022-10-15 18:00:00,213.43,-2.04,60.21,1,0
2022-10-15 19:00:00,215.67,4.88,51.14,1,0
2022-10-15 20:00:00,200.11,-2.93,61.22,1,0
2022-10-15 21:00:00,198.74,2.81,52.56,1,0
2022-10-15 22:00:00,190.02,5.0,52.5,1,0
2022-10-15 23:00:00,200.65,0.0,54.6,1,0
2022-10-16 00:00:00,194.85,6.24,58.32,1,0
2022-10-16 01:00:00,204.38,4.88,51.07,1,0
2022-10-16 02:00:00,206.93,4.51,52.11,1,0
2022-10-16 03:00:00,201.0,5.46,47.85,1,0
2022-10-16 04:00:00,205.96,2.29,55.83,1,0
2022-10-16 05:00:00,232.95,3.83,58.73,1,0
2022-10-16 06:00:00,236.58,3.4,59.02,1,0
2022-10-16 07:00:00,235.62,3.34,47.21,1,0
2022-10-16 08:00:00,242.94,1.36,52.11,1,0
2022-10-16 09:00:00,243.54,-0.35,60.24,1,0
2022-10-16 10:00:00,255.98,2.37,55.17,1,0
2022-10-16 11:00:00,253.26,2.21,54.16,1,0
2022-10-16 12:00:00,247.02,1.17,54.03,1,0
2022-10-16 13:00:00,253.49,5.94,56.68,1,0
2022-10-16 14:00:00,252.44,-0.13,55.39,1,0
2022-10-16 15:00:00,244.4,2.88,51.07,1,0
2022-10-16 16:00:00,246.77,6.89,58.34,1,0
2022-10-16 17:00:00,233.92,6.12,47.91,1,0
2022-10-16 18:00:00,228.37,7.05,60.52,1,0
2022-10-16 19:00:00,224.44,1.63,49.42,1,0
2022-10-16 20:00:00,217.45,5.76,56.63,1,0
2022-10-16 21:00:00,205.48,0.22,53.05,1,0
2022-10-16 22:00:00,206.97,2.58,51.48,1,0
2022-10-16 23:00:00,202.12,2.86,60.64,1,0
2022-10-17 00:00:00,224.88,1.68,57.56,0,0
2022-10-17 01:00:00,216.75,2.33,53.54,0,0
2022-10-17 02:00:00,219.44,1.94,62.55,0,0
2022-10-17 03:00:00,218.5,0.47,58.71,0,0
2022-10-17 04:00:00,233.3,5.99,49.77,0,0
2022-10-17 05:00:00,244.8,2.88,42.48,0,0
2022-10-17 06:00:00,254.94,4.03,54.31,0,0
2022-10-17 07:00:00,260.67,3.92,60.68,0,0
2022-10-17 08:00:00,253.6,3.59,56.81,0,0
2022-10-17 09:00:00,274.01,3.71,61.61,0,0
2022-10-17 10:00:00,262.91,2.52,50.74,0,0
2022-10-17 11:00:00,283.41,7.69,53.13,0,0
2022-10-17 12:00:00,276.19,5.72,53.24,0,0
2022-10-17 13:00:00,278.39,3.5,54.9,0,0
2022-10-17 14:00:00,263.73,2.1,57.52,0,0
2022-10-17 15:00:00,271.89,3.09,61.83,0,0
2022-10-17 16:00:00,253.38,4.7,62.88,0,0
2022-10-17 17:00:00,252.32,7.95,61.98,0,0
2022-10-17 18:00:00,235.58,-0.67,56.98,0,0
2022-10-17 19:00:00,228.48,5.43,51.92,0,0
2022-10-17 20:00:00,231.16,6.84,54.75,0,0
2022-10-17 21:00:00,226.77,-1.0,56.88,0,0
2022-10-17 22:00:00,228.96,2.92,54.27,0,0
2022-10-17 23:00:00,210.51,0.27,49.01,0,0
2022-10-18 00:00:00,217.68,4.76,51.26,0,0
2022-10-18 01:00:00,211.88,2.39,57.9,0,0
2022-10-18 02:00:00,216.25,3.08,52.32,0,0
2022-10-18 03:00:00,215.62,2.24,53.66,0,0
2022-10-18 04:00:00,226.71,5.64,53.14,0,0
2022-10-18 05:00:00,233.94,4.17,49.06,0,0
2022-10-18 06:00:00,235.59,4.17,52.65,0,0
2022-10-18 07:00:00,245.15,3.97,51.21,0,0
2022-10-18 08:00:00,252.93,5.2,50.02,0,0
2022-10-18 09:00:00,261.01,2.7,48.18,0,0
2022-10-18 10:00:00,260.47,8.59,52.96,0,0
2022-10-18 11:00:00,260.94,-0.21,56.54,0,0
2022-10-18 12:00:00,270.05,-1.68,59.04,0,0
2022-10-18 13:00:00,264.54,-1.93,46.46,0,0
2022-10-18 14:00:00,261.26,-2.74,61.45,0,0
2022-10-18 15:00:00,255.92,5.52,54.87,0,0
2022-10-18 16:00:00,250.35,5.16,47.76,0,0
2022-10-18 17:00:00,247.55,7.13,51.37,0,0
2022-10-18 18:00:00,236.6,0.34,43.99,0,0
2022-10-18 19:00:00,215.06,5.75,45.25,0,0
2022-10-18 20:00:00,208.82,3.69,61.96,0,0
2022-10-18 21:00:00,215.47,4.02,49.84,0,0
2022-10-18 22:00:00,203.36,5.4,56.01,0,0
2022-10-18 23:00:00,194.56,1.25,52.76,0,0
2022-10-19 00:00:00,198.14,11.29,53.4,0,0
2022-10-19 01:00:00,199.15,7.52,55.14,0,0
2022-10-19 02:00:00,192.96,1.94,42.87,0,0
2022-10-19 03:00:00,213.38,0.26,59.87,0,0
2022-10-19 04:00:00,210.97,3.27,52.77,0,0
2022-10-19 05:00:00,218.22,4.08,50.73,0,0
2022-10-19 06:00:00,230.9,6.74,55.58,0,0
2022-10-19 07:00:00,234.75,0.04,49.63,0,0
2022-10-19 08:00:00,244.98,4.4,54.26,0,0
2022-10-19 09:00:00,247.08,-1.04,52.38,0,0
2022-10-19 10:00:00,247.66,4.86,56.76,0,0
2022-10-19 11:00:00,250.65,3.23,52.12,0,0
2022-10-19 12:00:00,261.56,9.37,48.03,0,0
2022-10-19 13:00:00,245.36,-1.08,54.98,0,0
2022-10-19 14:00:00,251.66,7.67,51.81,0,0
2022-10-19 15:00:00,241.23,-1.55,44.04,0,0
2022-10-19 16:00:00,117.57,-0.42,54.13,0,0
2022-10-19 17:00:00,96.41,-1.46,50.44,0,0
2022-10-19 18:00:00,105.49,4.32,54.85,0,0
2022-10-19 19:00:00,89.34,0.05,48.83,0,0
2022-10-19 20:00:00,206.18,-0.47,47.06,0,0
2022-10-19 21:00:00,203.85,4.19,58.99,0,0
2022-10-19 22:00:00,203.67,4.94,57.29,0,0
2022-10-19 23:00:00,198.26,3.7,53.03,0,0
2022-10-20 00:00:00,196.59,3.1,55.24,0,0
2022-10-20 01:00:00,202.77,9.08,57.1,0,0
2022-10-20 02:00:00,195.88,4.03,52.98,0,0
2022-10-20 03:00:00,200.87,6.01,46.98,0,0
2022-10-20 04:00:00,209.65,4.03,54.51,0,0
2022-10-20 05:00:00,213.18,0.31,58.01,0,0
2022-10-20 06:00:00,219.69,5.25,55.96,0,0
2022-10-20 07:00:00,228.14,1.64,53.28,0,0
2022-10-20 08:00:00,234.57,3.34,55.8,0,0
2022-10-20 09:00:00,237.7,4.53,51.84,0,0
2022-10-20 10:00:00,247.88,-2.21,58.17,0,0
2022-10-20 11:00:00,245.6,-1.21,59.68,0,0
2022-10-20 12:00:00,262.75,6.35,46.45,0,0
2022-10-20 13:00:00,239.73,1.63,58.5,0,0
2022-10-20 14:00:00,242.35,1.78,64.09,0,0
2022-10-20 15:00:00,242.59,4.13,55.53,0,0
2022-10-20 16:00:00,240.78,2.47,57.81,0,0
2022-10-20 17:00:00,232.0,4.89,49.64,0,0
2022-10-20 18:00:00,222.91,3.48,50.35,0,0
2022-10-20 19:00:00,208.81,4.23,51.81,0,0
2022-10-20 20:00:00,199.55,1.54,50.83,0,0
2022-10-20 21:00:00,203.18,4.23,46.28,0,0
2022-10-20 22:00:00,192.48,6.96,51.96,0,0
2022-10-20 23:00:00,189.96,1.95,57.0,0,0
2022-10-21 00:00:00,198.01,6.4,46.31,0,0
2022-10-21 01:00:00,189.66,3.5,53.69,0,0
2022-10-21 02:00:00,207.86,5.86,53.53,0,0
2022-10-21 03:00:00,209.66,4.05,51.27,0,0
2022-10-21 04:00:00,201.92,3.56,55.25,0,0
2022-10-21 05:00:00,213.7,4.72,54.77,0,0
2022-10-21 06:00:00,217.21,7.31,50.88,0,0
2022-10-21 07:00:00,230.59,4.38,58.04,0,0
2022-10-21 08:00:00,246.62,5.11,55.53,0,0
2022-10-21 09:00:00,245.37,2.57,60.58,0,0
2022-10-21 10:00:00,259.66,8.39,52.37,0,0
2022-10-21 11:00:00,251.0,5.61,51.09,0,0
2022-10-21 12:00:00,262.78,3.92,51.64,0,0
2022-10-21 13:00:00,255.03,3.32,58.57,0,0
2022-10-21 14:00:00,258.04,6.63,51.92,0,0
2022-10-21 15:00:00,249.48,1.88,52.22,0,0
2022-10-21 16:00:00,235.09,-1.65,62.45,0,0
2022-10-21 17:00:00,233.44,3.92,45.91,0,0
2022-10-21 18:00:00,239.51,7.27,54.41,0,0
2022-10-21 19:00:00,230.42,8.48,52.31,0,0
2022-10-21 20:00:00,222.93,3.39,51.35,0,0
2022-10-21 21:00:00,214.01,3.84,47.83,0,0
2022-10-21 22:00:00,210.04,5.27,49.27,0,0
2022-10-21 23:00:00,196.39,2.93,50.54,0,0
2022-10-22 00:00:00,185.09,5.27,55.05,1,0
2022-10-22 01:00:00,186.45,3.47,56.82,1,0
2022-10-22 02:00:00,202.55,6.76,43.66,1,0
2022-10-22 03:00:00,200.86,5.9,46.53,1,0
2022-10-22 04:00:00,212.09,6.16,55.27,1,0
2022-10-22 05:00:00,212.75,3.12,55.68,1,0
2022-10-22 06:00:00,219.64,9.52,45.19,1,0
2022-10-22 07:00:00,228.64,5.19,56.87,1,0
2022-10-22 08:00:00,236.45,4.49,52.42,1,0
2022-10-22 09:00:00,234.91,1.47,56.22,1,0
2022-10-22 10:00:00,244.57,3.46,48.21,1,0
2022-10-22 11:00:00,249.5,4.1,45.51,1,0
2022-10-22 12:00:00,257.93,1.39,50.91,1,0
2022-10-22 13:00:00,240.17,2.88,51.12,1,0
2022-10-22 14:00:00,254.41,3.27,50.83,1,0
2022-10-22 15:00:00,239.95,3.93,50.47,1,0
2022-10-22 16:00:00,227.67,-1.52,60.88,1,0
2022-10-22 17:00:00,237.56,3.37,43.91,1,0
2022-10-22 18:00:00,227.43,2.64,48.17,1,0
2022-10-22 19:00:00,223.57,3.72,50.29,1,0
2022-10-22 20:00:00,217.03,6.89,52.5,1,0
2022-10-22 21:00:00,219.96,9.94,55.92,1,0
2022-10-22 22:00:00,204.79,5.82,56.69,1,0
2022-10-22 23:00:00,194.01,0.09,57.73,1,0
2022-10-23 00:00:00,197.98,2.76,54.75,1,0
2022-10-23 01:00:00,206.11,5.58,43.68,1,0
2022-10-23 02:00:00,199.06,5.25,44.0,1,0
2022-10-23 03:00:00,205.98,6.77,58.05,1,0
2022-10-23 04:00:00,211.61,3.51,57.72,1,0
2022-10-23 05:00:00,209.5,2.72,55.47,1,0
2022-10-23 06:00:00,233.82,9.07,48.18,1,0
2022-10-23 07:00:00,227.64,3.99,50.66,1,0
2022-10-23 08:00:00,242.21,0.77,50.27,1,0
2022-10-23 09:00:00,258.67,8.25,47.13,1,0
2022-10-23 10:00:00,249.78,-0.66,53.54,1,0
2022-10-23 11:00:00,258.91,-6.66,63.02,1,0
2022-10-23 12:00:00,254.62,6.14,49.75,1,0
2022-10-23 13:00:00,267.32,6.57,58.7,1,0
2022-10-23 14:00:00,260.65,5.08,47.78,1,0
2022-10-23 15:00:00,239.88,-0.07,44.52,1,0
2022-10-23 16:00:00,258.85,3.67,57.13,1,0
2022-10-23 17:00:00,237.25,3.01,51.09,1,0
2022-10-23 18:00:00,224.82,2.24,58.53,1,0
2022-10-23 19:00:00,219.08,8.09,59.52,1,0
2022-10-23 20:00:00,211.85,0.72,50.76,1,0
2022-10-23 21:00:00,209.33,4.81,58.86,1,0
2022-10-23 22:00:00,207.75,7.45,47.76,1,0
2022-10-23 23:00:00,200.72,5.01,47.67,1,0
2022-10-24 00:00:00,226.3,7.59,57.48,0,0
2022-10-24 01:00:00,220.47,5.56,44.37,0,0
2022-10-24 02:00:00,215.26,5.16,52.09,0,0
2022-10-24 03:00:00,228.64,4.98,58.34,0,0
2022-10-24 04:00:00,224.16,5.72,58.67,0,0
2022-10-24 05:00:00,242.4,2.73,49.91,0,0
2022-10-24 06:00:00,241.07,-0.02,57.11,0,0
2022-10-24 07:00:00,259.72,6.75,46.44,0,0
2022-10-24 08:00:00,272.94,7.38,48.71,0,0
2022-10-24 09:00:00,265.38,4.65,53.19,0,0
2022-10-24 10:00:00,277.97,2.26,53.92,0,0
2022-10-24 11:00:00,270.76,-0.77,46.78,0,0
2022-10-24 12:00:00,286.32,4.17,61.33,0,0
2022-10-24 13:00:00,270.91,-0.14,42.62,0,0
2022-10-24 14:00:00,264.84,-0.55,52.27,0,0
2022-10-24 15:00:00,270.85,3.86,52.97,0,0
2022-10-24 16:00:00,256.84,1.63,43.24,0,0
2022-10-24 17:00:00,249.83,4.96,58.59,0,0
2022-10-24 18:00:00,242.25,3.45,48.26,0,0
2022-10-24 19:00:00,235.14,2.11,52.45,0,0
2022-10-24 20:00:00,231.75,-1.18,53.58,0,0
2022-10-24 21:00:00,210.74,1.38,44.66,0,0
2022-10-24 22:00:00,215.37,1.49,46.57,0,0
2022-10-24 23:00:00,213.92,0.27,59.73,0,0
2022-10-25 00:00:00,212.39,2.96,51.58,0,0
2022-10-25 01:00:00,216.53,0.51,38.42,0,0
2022-10-25 02:00:00,214.46,3.46,50.38,0,0
2022-10-25 03:00:00,219.13,4.68,51.72,0,0
2022-10-25 04:00:00,226.14,1.48,52.97,0,0
2022-10-25 05:00:00,233.38,5.24,41.87,0,0
2022-10-25 06:00:00,233.87,-0.12,51.71,0,0
2022-10-25 07:00:00,246.22,0.64,47.69,0,0
2022-10-25 08:00:00,249.47,3.64,52.95,0,0
2022-10-25 09:00:00,257.26,6.04,54.37,0,0
2022-10-25 10:00:00,262.32,6.58,53.83,0,0
2022-10-25 11:00:00,275.96,8.82,58.84,0,0
2022-10-25 12:00:00,248.79,2.86,62.76,0,0
2022-10-25 13:00:00,265.89,3.61,46.13,0,0
2022-10-25 14:00:00,258.36,0.9,49.88,0,0
2022-10-25 15:00:00,243.94,0.24,55.5,0,0
2022-10-25 16:00:00,250.69,4.69,51.14,0,0
2022-10-25 17:00:00,241.32,1.68,38.15,0,0
2022-10-25 18:00:00,238.41,7.71,50.8,0,0
2022-10-25 19:00:00,207.43,-0.37,57.92,0,0
2022-10-25 20:00:00,224.43,5.48,44.77,0,0
2022-10-25 21:00:00,203.59,1.0,52.84,0,0
2022-10-25 22:00:00,205.87,1.56,42.19,0,0
2022-10-25 23:00:00,205.9,5.64,56.07,0,0
2022-10-26 00:00:00,193.37,2.0,52.92,0,0
2022-10-26 01:00:00,201.97,2.49,48.86,0,0
2022-10-26 02:00:00,198.54,1.6,49.6,0,0
2022-10-26 03:00:00,200.64,9.4,44.19,0,0
2022-10-26 04:00:00,216.82,2.19,56.72,0,0
2022-10-26 05:00:00,215.5,4.2,47.67,0,0
2022-10-26 06:00:00,221.82,3.45,54.16,0,0
2022-10-26 07:00:00,232.43,4.72,46.84,0,0
2022-10-26 08:00:00,240.63,2.21,62.64,0,0
2022-10-26 09:00:00,245.79,3.46,59.44,0,0
2022-10-26 10:00:00,254.63,5.25,62.0,0,0
2022-10-26 11:00:00,244.8,1.48,62.57,0,0
2022-10-26 12:00:00,253.15,7.34,48.44,0,0
2022-10-26 13:00:00,255.15,7.63,47.18,0,0
2022-10-26 14:00:00,260.52,5.9,61.73,0,0
2022-10-26 15:00:00,244.11,4.29,50.88,0,0
2022-10-26 16:00:00,236.26,-4.88,55.75,0,0
2022-10-26 17:00:00,231.72,5.36,48.47,0,0
2022-10-26 18:00:00,219.14,2.92,48.54,0,0
2022-10-26 19:00:00,212.69,3.36,55.71,0,0
2022-10-26 20:00:00,201.67,-1.59,41.7,0,0
2022-10-26 21:00:00,204.87,5.59,55.46,0,0
2022-10-26 22:00:00,199.13,-0.24,54.16,0,0
2022-10-26 23:00:00,194.67,4.47,48.88,0,0
2022-10-27 00:00:00,199.54,6.83,51.64,0,0
2022-10-27 01:00:00,186.4,2.71,52.42,0,0
2022-10-27 02:00:00,196.11,7.77,52.69,0,0
2022-10-27 03:00:00,194.55,1.89,54.95,0,0
2022-10-27 04:00:00,209.15,5.93,47.41,0,0
2022-10-27 05:00:00,208.42,0.22,64.97,0,0
2022-10-27 06:00:00,227.23,7.23,50.45,0,0
2022-10-27 07:00:00,226.34,6.77,50.81,0,0
2022-10-27 08:00:00,237.5,5.55,61.18,0,0
2022-10-27 09:00:00,244.93,2.97,42.31,0,0
2022-10-27 10:00:00,233.59,-0.05,61.11,0,0
2022-10-27 11:00:00,260.05,2.98,51.9,0,0
2022-10-27 12:00:00,252.78,7.49,48.78,0,0
2022-10-27 13:00:00,240.83,4.55,45.82,0,0
2022-10-27 14:00:00,244.88,-0.49,45.07,0,0
2022-10-27 15:00:00,240.7,0.8,49.7,0,0
2022-10-27 16:00:00,239.82,7.93,52.79,0,0
2022-10-27 17:00:00,236.33,5.64,54.5,0,0
2022-10-27 18:00:00,223.46,0.48,52.71,0,0
2022-10-27 19:00:00,212.43,-1.11,48.83,0,0
2022-10-27 20:00:00,208.97,2.31,58.07,0,0
2022-10-27 21:00:00,197.34,-1.36,64.73,0,0
2022-10-27 22:00:00,206.36,3.73,58.83,0,0
2022-10-27 23:00:00,193.68,11.56,49.55,0,0
2022-10-28 00:00:00,191.38,-0.59,53.85,0,0
2022-10-28 01:00:00,195.78,3.65,54.16,0,0
2022-10-28 02:00:00,206.5,8.15,59.34,0,0
2022-10-28 03:00:00,202.02,6.46,49.63,0,0
2022-10-28 04:00:00,201.99,3.77,46.49,0,0
2022-10-28 05:00:00,219.16,3.78,56.97,0,0
2022-10-28 06:00:00,225.57,0.76,53.33,0,0
2022-10-28 07:00:00,241.96,3.43,45.75,0,0
2022-10-28 08:00:00,237.09,4.96,54.81,0,0
2022-10-28 09:00:00,257.97,7.55,60.47,0,0
2022-10-28 10:00:00,265.15,2.38,47.8,0,0
2022-10-28 11:00:00,255.95,3.68,46.81,0,0
2022-10-28 12:00:00,251.09,1.4,51.4,0,0
2022-10-28 13:00:00,257.83,4.93,54.65,0,0
2022-10-28 14:00:00,258.8,6.61,50.87,0,0
2022-10-28 15:00:00,256.95,6.15,56.9,0,0
2022-10-28 16:00:00,241.18,0.75,52.53,0,0
2022-10-28 17:00:00,248.38,4.71,56.28,0,0
2022-10-28 18:00:00,225.84,2.24,47.61,0,0
2022-10-28 19:00:00,219.56,7.31,45.07,0,0
2022-10-28 20:00:00,224.31,3.8,49.5,0,0
2022-10-28 21:00:00,198.49,-0.27,44.46,0,0
2022-10-28 22:00:00,207.76,3.63,53.23,0,0
2022-10-28 23:00:00,223.57,5.67,41.09,0,0
2022-10-29 00:00:00,186.95,5.03,48.91,1,0
2022-10-29 01:00:00,181.18,2.76,49.73,1,0
2022-10-29 02:00:00,189.89,2.55,45.92,1,0
2022-10-29 03:00:00,194.29,1.35,49.62,1,0
2022-10-29 04:00:00,203.55,3.13,51.16,1,0
2022-10-29 05:00:00,212.75,1.75,57.48,1,0
2022-10-29 06:00:00,216.94,7.23,45.93,1,0
2022-10-29 07:00:00,234.4,1.62,52.91,1,0
2022-10-29 08:00:00,237.43,4.69,53.9,1,0
2022-10-29 09:00:00,246.43,4.49,51.0,1,0
2022-10-29 10:00:00,247.09,7.17,48.61,1,0
2022-10-29 11:00:00,260.53,7.61,45.4,1,0
2022-10-29 12:00:00,253.41,6.43,60.58,1,0
2022-10-29 13:00:00,254.75,5.41,51.45,1,0
2022-10-29 14:00:00,242.83,1.21,49.5,1,0
2022-10-29 15:00:00,238.18,1.15,61.68,1,0
2022-10-29 16:00:00,241.41,1.82,52.18,1,0
2022-10-29 17:00:00,232.81,6.62,63.77,1,0
2022-10-29 18:00:00,221.82,4.59,43.97,1,0
2022-10-29 19:00:00,217.46,6.98,49.86,1,0
2022-10-29 20:00:00,217.68,7.38,44.19,1,0
2022-10-29 21:00:00,201.09,2.2,50.42,1,0
2022-10-29 22:00:00,201.1,4.48,50.39,1,0
2022-10-29 23:00:00,199.04,4.35,48.73,1,0
2022-10-30 00:00:00,187.96,3.41,51.28,1,0
2022-10-30 01:00:00,191.07,2.79,48.96,1,0
2022-10-30 02:00:00,207.56,7.95,50.45,1,0
2022-10-30 03:00:00,204.56,4.56,47.21,1,0
2022-10-30 04:00:00,219.95,4.45,58.2,1,0
2022-10-30 05:00:00,225.05,2.0,45.44,1,0
2022-10-30 06:00:00,235.39,6.44,52.04,1,0
2022-10-30 07:00:00,244.86,1.4,45.0,1,0
2022-10-30 08:00:00,246.31,5.79,46.79,1,0
2022-10-30 09:00:00,256.45,5.87,47.31,1,0
2022-10-30 10:00:00,253.09,3.19,50.29,1,0
2022-10-30 11:00:00,273.19,5.39,51.82,1,0
2022-10-30 12:00:00,271.69,5.0,45.4,1,0
2022-10-30 13:00:00,260.39,4.33,48.86,1,0
2022-10-30 14:00:00,259.5,4.49,45.97,1,0
2022-10-30 15:00:00,259.79,4.64,45.74,1,0
2022-10-30 16:00:00,246.27,4.85,56.58,1,0
2022-10-30 17:00:00,236.36,4.64,43.95,1,0
2022-10-30 18:00:00,233.47,1.15,51.27,1,0
2022-10-30 19:00:00,224.01,4.01,59.38,1,0
2022-10-30 20:00:00,218.28,5.27,56.92,1,0
2022-10-30 21:00:00,206.53,4.77,53.01,1,0
2022-10-30 22:00:00,199.34,7.34,50.8,1,0
2022-10-30 23:00:00,205.22,6.35,54.55,1,0
2022-10-31 00:00:00,223.86,1.88,52.71,0,0
2022-10-31 01:00:00,220.79,3.99,57.97,0,0
2022-10-31 02:00:00,231.6,3.56,50.18,0,0
2022-10-31 03:00:00,226.24,4.49,55.85,0,0
2022-10-31 04:00:00,230.51,4.5,49.21,0,0
2022-10-31 05:00:00,243.95,6.34,60.3,0,0
2022-10-31 06:00:00,250.37,5.05,50.02,0,0
2022-10-31 07:00:00,264.68,8.21,42.73,0,0
2022-10-31 08:00:00,261.56,5.25,51.21,0,0
2022-10-31 09:00:00,275.63,2.04,54.64,0,0
2022-10-31 10:00:00,283.97,3.13,58.95,0,0
2022-10-31 11:00:00,279.19,6.35,45.82,0,0
2022-10-31 12:00:00,281.0,-0.3,42.07,0,0
2022-10-31 13:00:00,268.74,0.51,53.27,0,0
2022-10-31 14:00:00,279.29,4.58,53.11,0,0
2022-10-31 15:00:00,276.26,7.4,43.72,0,0
2022-10-31 16:00:00,269.58,8.48,49.12,0,0
2022-10-31 17:00:00,253.88,3.91,49.34,0,0
2022-10-31 18:00:00,234.07,7.75,54.88,0,0
2022-10-31 19:00:00,235.06,4.79,48.69,0,0
2022-10-31 20:00:00,223.6,-0.02,48.57,0,0
2022-10-31 21:00:00,218.82,4.55,51.32,0,0
2022-10-31 22:00:00,,2.73,43.85,0,0
2022-10-31 23:00:00,215.12,7.34,60.24,0,0
2022-11-01 00:00:00,209.31,4.51,55.4,0,0
2022-11-01 01:00:00,205.66,0.76,47.21,0,0
2022-11-01 02:00:00,209.33,0.1,45.13,0,0
2022-11-01 03:00:00,226.31,4.54,45.51,0,0
2022-11-01 04:00:00,217.33,-2.65,53.64,0,0
2022-11-01 05:00:00,229.33,3.06,45.65,0,0
2022-11-01 06:00:00,238.65,5.31,49.45,0,0
2022-11-01 07:00:00,246.76,1.45,42.24,0,0
2022-11-01 08:00:00,258.96,7.61,53.39,0,0
2022-11-01 09:00:00,247.59,8.2,53.57,0,0
2022-11-01 10:00:00,266.84,1.58,49.75,0,0
2022-11-01 11:00:00,273.08,3.74,51.64,0,0
2022-11-01 12:00:00,264.22,7.63,54.64,0,0
2022-11-01 13:00:00,260.65,4.64,51.49,0,0
2022-11-01 14:00:00,256.36,0.47,54.56,0,0
2022-11-01 15:00:00,252.52,4.23,44.81,0,0
2022-11-01 16:00:00,248.95,2.1,52.54,0,0
2022-11-01 17:00:00,235.03,7.99,51.61,0,0
2022-11-01 18:00:00,229.66,6.49,56.64,0,0
2022-11-01 19:00:00,232.44,3.73,50.78,0,0
2022-11-01 20:00:00,213.43,5.1,50.14,0,0
2022-11-01 21:00:00,214.07,0.76,47.83,0,0
2022-11-01 22:00:00,205.67,2.42,58.07,0,0
2022-11-01 23:00:00,196.88,9.35,38.83,0,0
2022-11-02 00:00:00,203.98,4.86,53.16,0,0
2022-11-02 01:00:00,202.85,7.49,50.5,0,0
2022-11-02 02:00:00,202.0,5.4,49.68,0,0
2022-11-02 03:00:00,212.39,8.65,48.94,0,0
2022-11-02 04:00:00,211.34,-1.28,50.3,0,0
2022-11-02 05:00:00,223.64,4.15,52.97,0,0
2022-11-02 06:00:00,237.72,9.66,46.6,0,0
2022-11-02 07:00:00,239.55,7.59,51.24,0,0
2022-11-02 08:00:00,238.35,8.71,52.32,0,0
2022-11-02 09:00:00,245.48,4.71,45.79,0,0
2022-11-02 10:00:00,265.67,3.13,53.07,0,0
2022-11-02 11:00:00,256.04,1.66,52.34,0,0
2022-11-02 12:00:00,264.77,1.46,46.55,0,0
2022-11-02 13:00:00,263.11,7.17,44.6,0,0
2022-11-02 14:00:00,253.32,6.3,46.47,0,0
2022-11-02 15:00:00,247.16,4.56,51.21,0,0
2022-11-02 16:00:00,240.36,6.29,50.15,0,0
2022-11-02 17:00:00,223.48,5.2,57.49,0,0
2022-11-02 18:00:00,226.21,7.66,48.68,0,0
2022-11-02 19:00:00,224.16,7.64,46.07,0,0
2022-11-02 20:00:00,202.83,1.59,53.79,0,0
2022-11-02 21:00:00,204.7,5.61,45.6,0,0
2022-11-02 22:00:00,197.3,-0.21,46.54,0,0
2022-11-02 23:00:00,189.67,5.2,46.61,0,0
2022-11-03 00:00:00,191.95,6.62,35.5,0,0
2022-11-03 01:00:00,185.43,0.87,53.32,0,0
2022-11-03 02:00:00,191.47,3.56,55.18,0,0
2022-11-03 03:00:00,194.87,4.84,55.06,0,0
2022-11-03 04:00:00,203.51,5.52,59.9,0,0
2022-11-03 05:00:00,221.09,3.99,58.0,0,0
2022-11-03 06:00:00,215.04,1.31,48.79,0,0
2022-11-03 07:00:00,230.71,4.67,56.0,0,0
2022-11-03 08:00:00,231.01,-0.12,49.97,0,0
2022-11-03 09:00:00,249.1,4.15,48.32,0,0
2022-11-03 10:00:00,254.1,3.52,46.67,0,0
2022-11-03 11:00:00,255.71,4.45,49.1,0,0
2022-11-03 12:00:00,253.04,3.18,52.08,0,0
2022-11-03 13:00:00,247.2,0.34,58.34,0,0
2022-11-03 14:00:00,242.3,3.77,54.07,0,0
2022-11-03 15:00:00,256.51,7.66,46.57,0,0
2022-11-03 16:00:00,237.78,8.66,45.2,0,0
